id,sent_id,form,lemma,case,deprel,sentence
366,9,puhuja,puhuja,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",nsubj,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
367,14,tekemisensä,tekeminen,"{'Case': 'Gen', 'Derivation': 'Vs', 'Number': 'Sing', 'Person[psor]': '3'}",obj,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
368,16,ratkaisuihin,ratkaisu,"{'Case': 'Ill', 'Derivation': 'U', 'Number': 'Plur'}",obl,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
369,10,tai,tai,,cc,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
370,11,kirjoittaja,kirjoittaja,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",conj,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
371,13,omat,oma,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
372,15,muiden,muu,"{'Case': 'Gen', 'Number': 'Plur', 'PronType': 'Ind'}",nmod:poss,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
373,18,vastakohtaparina,vasta#kohta#pari,"{'Case': 'Ess', 'Number': 'Sing'}",conj,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
374,17,tai,tai,,cc,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
375,19,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
376,20,minä-hän,minä-hän,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
377,1,Esim,esin,{'Style': 'Coll'},advmod,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
378,3,“,“,,punct,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
379,4,Itse,itse,,advmod,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
380,6,jo,jo,,advmod,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
381,7,5-6-vuotiaana,5#6#vuotias,"{'Case': 'Ess', 'Degree': 'Pos', 'Number': 'Sing'}",obl,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
382,8,enemmän,enemmän,,advmod,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
383,13,“,“,,punct,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
384,14,.,.,,punct,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
385,2,.,.,,punct,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
386,5,ymmärsin,ymmärtää,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
387,9,kuin,kuin,,mark,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
388,10,sinä,sinä,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}",nsubj,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
389,12,nyt,nyt,,advmod,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
390,11,ymmärrät,ymmärtää,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",advcl,Esim. “Itse ymmärsin jo 5-6-vuotiaana enemmän kuin sinä ymmärrät nyt“.
391,1,Puhuteltavaan,puhutella,"{'Case': 'Ill', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Pass'}",obl,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
392,2,viittaava,viitata,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
393,3,itse,itse,"{'Case': 'Nom', 'Number': 'Sing', 'Reflex': 'Yes'}",nsubj:cop,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
394,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
395,5,usein,usein,,advmod,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
396,7,samanlaisessa,samanlainen,"{'Case': 'Ine', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Sing'}",amod,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
397,13,.,.,,punct,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
398,6,aivan,aivan,,advmod,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
399,12,viittaava,viitata,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",advcl,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
400,8,käytössä,käyttö,"{'Case': 'Ine', 'Number': 'Sing'}",root,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
401,9,kuin,kuin,,mark,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
402,11,persoonaankin,persoona,"{'Case': 'Ade', 'Clitic': 'Kin', 'Number': 'Sing'}",obl,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
403,10,3.,3.,{'NumType': 'Ord'},nummod,Puhuteltavaan viittaava itse on usein aivan samanlaisessa käytössä kuin 3. persoonaankin viittaava.
404,1,Sellaisena,sellainen,"{'Case': 'Ess', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Sing'}",amod,Sellaisena esimerkkinä olisit tapaukset
405,3,olisit,olla,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Sellaisena esimerkkinä olisit tapaukset
406,4,tapaukset,tapaus,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,Sellaisena esimerkkinä olisit tapaukset
407,2,esimerkkinä,esi#merkki,"{'Case': 'Ess', 'Number': 'Sing'}",root,Sellaisena esimerkkinä olisit tapaukset
408,1,“,“,,punct,“Mitä sinä itse luulet“?
409,2,Mitä,mikä,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Int'}",obj,“Mitä sinä itse luulet“?
410,3,sinä,sinä,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}",nsubj,“Mitä sinä itse luulet“?
411,6,“,“,,punct,“Mitä sinä itse luulet“?
412,7,?,?,,punct,“Mitä sinä itse luulet“?
413,4,itse,itse,"{'Case': 'Nom', 'Number': 'Sing', 'Reflex': 'Yes'}",det,“Mitä sinä itse luulet“?
414,5,luulet,luulla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,“Mitä sinä itse luulet“?
415,1,tai,tai,,cc,tai “Sinä itse et halunnut päättää enää mitään“.
416,2,“,“,,punct,tai “Sinä itse et halunnut päättää enää mitään“.
417,3,Sinä,sinä,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}",nsubj,tai “Sinä itse et halunnut päättää enää mitään“.
418,5,et,ei,"{'Number': 'Sing', 'Person': '2', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,tai “Sinä itse et halunnut päättää enää mitään“.
419,7,päättää,päättää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,tai “Sinä itse et halunnut päättää enää mitään“.
420,10,“,“,,punct,tai “Sinä itse et halunnut päättää enää mitään“.
421,11,.,.,,punct,tai “Sinä itse et halunnut päättää enää mitään“.
422,4,itse,itse,"{'Case': 'Nom', 'Number': 'Sing', 'Reflex': 'Yes'}",det,tai “Sinä itse et halunnut päättää enää mitään“.
423,6,halunnut,haluta,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",root,tai “Sinä itse et halunnut päättää enää mitään“.
424,8,enää,enää,,advmod,tai “Sinä itse et halunnut päättää enää mitään“.
425,9,mitään,mikään,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Ind'}",obj,tai “Sinä itse et halunnut päättää enää mitään“.
426,1,Kirjoittaja,kirjoittaja,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",nsubj,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
427,8,käytöillä,käyttö,"{'Case': 'Ade', 'Number': 'Plur'}",ccomp,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
428,15,.,.,,punct,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
429,2,osoittaa,osoittaa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
430,3,",",",",,punct,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
431,4,että,että,,mark,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
432,6,kaikilla,kaikki,"{'Case': 'Ade', 'Number': 'Plur', 'PronType': 'Ind'}",det,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
433,7,itse-sanan,itse#sana,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
434,9,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop:own,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
435,14,ominaisuuksia,ominaisuus,"{'Case': 'Par', 'Derivation': 'Inen,Vs', 'Number': 'Plur'}",nsubj:cop,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
436,5,näillä,tämä,"{'Case': 'Ade', 'Number': 'Plur', 'PronType': 'Dem'}",det,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
437,10,yhteisiä,yhteinen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
438,11,",",",",,punct,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
439,12,etenkin,etenkin,,advmod,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
440,13,semanttis-tekstuaalisia,semanttis#tekstuaalinen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",conj,"Kirjoittaja osoittaa, että näillä kaikilla itse-sanan käytöillä on yhteisiä, etenkin semanttis-tekstuaalisia ominaisuuksia."
441,1,Artikkeli,artikkeli,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,Artikkeli on minulle vaikeaa luettavaa.
442,2,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Artikkeli on minulle vaikeaa luettavaa.
443,3,minulle,minä,"{'Case': 'All', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",obl,Artikkeli on minulle vaikeaa luettavaa.
444,4,vaikeaa,vaikea,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}",amod,Artikkeli on minulle vaikeaa luettavaa.
445,6,.,.,,punct,Artikkeli on minulle vaikeaa luettavaa.
446,5,luettavaa,lukea,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Pass'}",root,Artikkeli on minulle vaikeaa luettavaa.
447,1,Se,se,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Dem'}",nsubj,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
448,3,paljon,paljon,,advmod,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
449,4,minulle,minä,"{'Case': 'All', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",obl,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
450,6,kielitermejä,kieli#termi,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
451,14,.,.,,punct,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
452,2,sisälsi,sisältää,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
453,5,vieraita,vieras,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
454,13,selitettävää,selittää,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl:relcl,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
455,7,",",",",,punct,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
456,8,jotka,joka,"{'Case': 'Nom', 'Number': 'Plur', 'PronType': 'Rel'}",obj,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
457,9,minun,minä,"{'Case': 'Gen', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",nsubj,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
458,10,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
459,11,lukiessa,lukea,"{'Case': 'Ine', 'InfForm': '2', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",advcl,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
460,12,jatkuvasti,jatkuvasti,{'Derivation': 'Sti'},advmod,"Se sisälsi paljon minulle vieraita kielitermejä , jotka minun oli lukiessa jatkuvasti selitettävää."
461,1,Käytin,käyttää,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Käytin siihen Kielitoimiston ohjepankkia sekä Googlen käännösohjelmaa.
462,2,siihen,se,"{'Case': 'Ill', 'Number': 'Sing', 'PronType': 'Dem'}",obl,Käytin siihen Kielitoimiston ohjepankkia sekä Googlen käännösohjelmaa.
463,4,ohjepankkia,ohje#pankki,"{'Case': 'Par', 'Number': 'Sing'}",obj,Käytin siihen Kielitoimiston ohjepankkia sekä Googlen käännösohjelmaa.
464,8,.,.,,punct,Käytin siihen Kielitoimiston ohjepankkia sekä Googlen käännösohjelmaa.
465,3,Kielitoimiston,kieli#toimisto,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Käytin siihen Kielitoimiston ohjepankkia sekä Googlen käännösohjelmaa.
466,7,käännösohjelmaa,käännös#ohjelma,"{'Case': 'Par', 'Number': 'Sing'}",conj,Käytin siihen Kielitoimiston ohjepankkia sekä Googlen käännösohjelmaa.
467,5,sekä,sekä,,cc,Käytin siihen Kielitoimiston ohjepankkia sekä Googlen käännösohjelmaa.
468,6,Googlen,Google,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Käytin siihen Kielitoimiston ohjepankkia sekä Googlen käännösohjelmaa.
469,1,Itse,itse,,det,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
470,2,aihe,aihe,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
471,3,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
472,10,ymmärrettävää,ymmärrettävä,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}",appos,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
473,11,.,.,,punct,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
474,4,kiinnostavaa,kiinnostava,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}",root,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
475,5,",",",",,punct,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
476,6,osittain,osittain,{'Derivation': 'Ttain'},advmod,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
477,7,kuitenkin,kuitenkin,,advmod,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
478,8,myös,myös,,advmod,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
479,9,hyvin,hyvin,,advmod,"Itse aihe oli kiinnostavaa, osittain kuitenkin myös hyvin ymmärrettävää."
480,1,Itse-sanan,Itse#sana,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
481,3,appositiona,appositio,"{'Case': 'Ess', 'Number': 'Sing'}",nmod,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
482,2,käyttö,käyttö,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
483,4,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
484,7,vaikein,vaikea,"{'Case': 'Nom', 'Degree': 'Sup', 'Number': 'Sing'}",conj,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
485,9,jäi,jäädä,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",conj,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
486,11,:,:,,punct,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
487,16,muotoiltu,muotoilla,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",parataxis,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
488,18,.,.,,punct,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
489,5,monimutkainen,moni#mutkainen,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",root,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
490,6,ja,ja,,cc,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
491,8,ja,ja,,cc,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
492,10,epäselväksi,epä#selvä,"{'Case': 'Tra', 'Degree': 'Pos', 'Number': 'Sing'}",xcomp,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
493,12,artikkelissa,artikkeli,"{'Case': 'Ine', 'Number': 'Sing'}",obl,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
494,13,esitetyt,esittää,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
495,14,esimerkit,esi#merkki,"{'Case': 'Nom', 'Number': 'Plur'}",obj,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
496,15,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux:pass,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
497,17,monimutkaisesti,monimutkaisesti,{'Derivation': 'Sti'},advmod,Itse-sanan käyttö appositiona oli monimutkainen ja vaikein ja jäi epäselväksi: artikkelissa esitetyt esimerkit oli muotoiltu monimutkaisesti.
498,1,Artikkeli,artikkeli,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
499,4,tutkimaan,tutkia,"{'Case': 'Ill', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
500,11,.,.,,punct,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
501,2,sai,saada,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
502,3,minut,minä,"{'Case': 'Acc', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",nsubj,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
503,10,virossa,viro,"{'Case': 'Ine', 'Number': 'Sing'}",ccomp,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
504,5,",",",",,punct,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
505,7,rooli,rooli,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
506,9,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
507,6,mikä,mikä,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Rel'}",det,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
508,8,itse-sanalla,itse#sana,"{'Case': 'Ade', 'Number': 'Sing'}",nmod,"Artikkeli sai minut tutkimaan, mikä rooli itse-sanalla on virossa."
